ID	LineA_1	LineA_2	LineA_3	LineA_4	LineA_5	LineB_1	LineB_2	LineB_3	LineB_4	LineB_5	LineB_6	LineB_7	LineB_8	LineB_9	LineB_10
ENSG00000014641	1	0	0	0	0	0	0	0	1	0	0	1	0	1	1
ENSG00000014824	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0
ENSG00000014914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000014919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000015133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000015153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000015171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000015285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000015413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000015475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000015479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000015520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000015532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000015568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000015592	3	0	0	0	0	15	8	37	75	12	0	7	7	3	0
ENSG00000015676	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0
ENSG00000016082	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000016391	0	0	7	0	0	0	7	17	0	0	0	12	0	3	0
ENSG00000016402	0	0	0	0	0	0	14	1	0	0	0	0	0	0	0
ENSG00000016490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000016602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000016864	0	0	0	0	0	0	0	0	0	0	19	0	0	8	0
ENSG00000017260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000017373	0	0	0	18	13	0	0	0	0	0	0	0	0	0	0
ENSG00000017427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000017483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000017621	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000017797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000018189	3	6	11	27	0	0	3	3	0	0	0	6	0	0	0
ENSG00000018236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000018280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000018408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000018510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000018607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000018610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000018625	0	0	0	0	0	2	8	0	2	0	0	8	0	3	0
ENSG00000018699	0	1	0	0	0	1	2	1	65	24	1	3	0	0	8
ENSG00000018869	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
ENSG00000019102	0	1	0	0	3	0	1	0	0	0	0	0	0	0	0
ENSG00000019144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000019169	0	0	0	0	0	0	27	11	0	0	16	1	0	0	4
ENSG00000019186	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
ENSG00000019485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000019505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000019549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000019582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000019991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000019995	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
ENSG00000020129	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0
ENSG00000020181	22	3	0	74	3	0	0	0	0	0	0	0	0	0	0
ENSG00000020219	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000020256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000020426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000020577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000020633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000020922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000021300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000021355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000021461	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0
ENSG00000021488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000021574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000021645	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000021762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000021776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000021826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000021852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000022267	1	0	44	1	10	0	0	1	0	0	0	0	0	0	0
ENSG00000022277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000022355	1	0	5	8	1	0	0	0	1	0	0	1	46	0	0
ENSG00000022556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000022567	0	0	0	0	0	0	1	0	1	0	0	4	0	0	0
ENSG00000022840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000022976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000023041	9	5	1	5	0	1	7	5	3	9	0	0	0	19	1
ENSG00000023171	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
ENSG00000023191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000023228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000023287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000023318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000023330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000023445	1	0	0	0	0	4	0	0	0	0	0	2	1	0	0
ENSG00000023516	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000023572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000023608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000023697	0	9	0	0	0	0	0	2	0	0	0	3	0	1	0
ENSG00000023734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000023839	52	0	0	16	18	0	0	0	0	0	0	1	0	0	0
ENSG00000023892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000023902	0	3	0	7	16	0	0	1	0	0	0	0	0	0	0
ENSG00000023909	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000024048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000024422	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000024526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000024862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000025039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000025156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000025293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000025423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000025434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000025708	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0
ENSG00000025770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000025772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000025796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000025800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000026025	0	0	0	0	14	0	0	0	0	0	2	0	0	0	1
ENSG00000026036	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000026103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000026297	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0
ENSG00000026508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000026559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000026652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000026751	0	0	0	0	0	0	0	0	0	0	4	0	6	0	0
ENSG00000026950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000027001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000027075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000027644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000027697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000027847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000027869	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000028116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000028137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000028203	0	0	0	0	0	1	0	1	0	0	1	8	47	0	8
ENSG00000028277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000028310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000028528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000028839	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000029153	0	0	0	0	0	2	0	13	0	0	4	1	0	5	0
ENSG00000029363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000029364	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0
ENSG00000029534	55	52	114	15	108	11	0	3	0	0	0	5	0	24	0
ENSG00000029559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000029639	0	0	0	0	0	3	0	0	0	9	0	0	0	5	6
ENSG00000029725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000029993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000030066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000030110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000030304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000030419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000030582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000031003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000031081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000031544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000031691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000031698	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000031823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000032219	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000032389	0	0	0	6	0	0	0	0	0	0	3	0	0	0	0
ENSG00000032444	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000032742	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
ENSG00000033011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000033030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000033050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000033100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000033122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000033170	0	0	0	0	0	0	0	0	2	1	0	0	0	6	3
ENSG00000033178	3	0	0	0	0	14	2	0	4	0	0	3	43	0	4
ENSG00000033327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000033627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000033800	3	0	20	1	2	0	0	0	0	0	0	0	0	0	0
ENSG00000033867	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
ENSG00000034053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000034063	5	0	0	0	0	0	0	0	0	0	0	0	8	0	0
ENSG00000034152	27	23	27	50	18	62	32	62	12	163	151	118	124	40	198
ENSG00000034239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000034510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000034533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000034677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000034693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000034713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000034971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000035115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000035141	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000035403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000035499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000035664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000035681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000035687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000035720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000035862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000035928	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000036054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000036257	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000036448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000036473	0	0	0	0	0	0	0	0	0	0	40	0	0	0	2
ENSG00000036530	158	49	140	49	69	35	19	119	1	62	68	22	0	32	11
ENSG00000036549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000036565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000036672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000036828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000037042	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000037241	0	0	0	0	0	0	0	0	0	0	2	0	1	8	4
ENSG00000037280	0	0	0	0	0	1	0	0	0	4	0	0	13	0	0
ENSG00000037474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000037637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000037749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000037757	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
ENSG00000037897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000037965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000038002	0	0	0	0	0	1	1	1	0	2	0	0	0	11	0
ENSG00000038210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000038219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000038274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000038295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000038358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000038382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000038427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000038532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000038945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000039068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000039123	0	0	0	0	0	0	3	5	3	0	1	4	77	0	0
ENSG00000039139	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
ENSG00000039319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000039523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000039537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000039560	0	0	0	0	0	9	6	0	0	11	0	1	0	0	0
ENSG00000039600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000039650	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000039987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000040199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000040275	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0
ENSG00000040341	9	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000040487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000040531	44	2	85	1	0	0	0	5	0	0	2	5	0	15	1
ENSG00000040608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000040633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000040731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000040933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000041353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000041357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000041515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000041802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000041880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000041982	0	0	0	0	0	5	1	0	1	0	0	0	2	0	0
ENSG00000041988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000042062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000042088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000042286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000042304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000042317	0	0	0	0	0	0	0	0	15	0	1	0	0	0	0
ENSG00000042429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000042445	7	21	1	17	11	0	0	0	0	0	0	0	11	0	0
ENSG00000042493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000042753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000042781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000042813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000042832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000042980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000043039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000043093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000043143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000043355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000043462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000043514	0	0	0	0	0	0	0	5	34	0	1	3	0	0	0
ENSG00000043591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000044012	0	0	10	0	0	0	0	0	0	0	21	0	0	21	37
ENSG00000044090	0	0	0	0	0	0	0	0	0	1	0	0	39	0	0
ENSG00000044115	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000044446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000044459	0	1	0	1	0	0	0	2	92	0	0	0	18	0	64
ENSG00000044524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000044574	3	0	1	0	0	0	0	0	0	0	0	0	7	0	0
ENSG00000046604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000046647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000046651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000046653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000046774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000046889	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
ENSG00000047056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000047188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000047230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000047249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000047315	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000047346	2	29	1	56	1	0	0	0	0	0	0	0	0	2	0
ENSG00000047365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000047410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000047457	0	0	0	0	0	0	0	1	28	0	2	0	0	0	0
ENSG00000047578	0	0	0	0	0	0	0	3	0	0	0	26	39	3	0
ENSG00000047579	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000047597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000047617	2	0	1	0	0	4	11	25	3	24	0	61	0	1	6
ENSG00000047621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000047634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000047644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000047648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000047662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000047849	19	0	2	3	0	0	0	2	18	1	0	0	0	0	1
ENSG00000047932	0	1	10	0	0	7	21	7	2	6	0	6	30	60	0
ENSG00000047936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000048028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000048052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000048140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000048162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000048342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000048392	48	5	59	124	63	63	230	37	22	218	0	208	3	50	200
ENSG00000048405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000048462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000048471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000048540	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0
ENSG00000048544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000048545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000048649	0	0	0	0	0	12	6	0	0	0	0	2	0	12	0
ENSG00000048707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000048740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000048828	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0
ENSG00000048991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000049089	0	0	0	0	0	0	1	0	23	13	0	0	0	0	1
ENSG00000049130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000049167	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
ENSG00000049192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000049239	22	50	19	177	35	10	18	12	0	11	3	16	94	12	48
ENSG00000049245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000049246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000049247	0	0	1	0	7	0	0	3	0	0	1	0	0	0	0
ENSG00000049249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000049283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000049319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000049323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000049449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000049540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000049541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000049618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000049656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000049759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000049768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000049769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000049860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000049883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000050030	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
ENSG00000050130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000050165	128	285	228	265	162	51	17	7	0	8	0	5	49	66	17
ENSG00000050327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000050344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000050393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000050405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000050426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000050438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000050555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000050628	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0
ENSG00000050730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000050748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000050767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000050820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000051009	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000051108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000051128	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
ENSG00000051180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000051341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000051382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000051523	17	0	6	0	4	2	0	100	150	17	78	77	2	19	26
ENSG00000051596	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0
ENSG00000051620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000051825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000052126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000052344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000052723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000052749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
